FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,CHE,Switzerland,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,6.305160045623779,6.705140113830566,6.608429908752441,6.3886399269104,5.751830101013184,4.735529899597168,5.312870025634766,,3.636110067367554,3.470200061798096,2.804680109024048,2.247900009155273,,2.353830099105835,2.276380062103271,2.375319957733154,2.347990036010742,2.47475004196167,2.546159982681274,2.727890014648438,2.920180082321167,3.035449981689453,3.210740089416504,
A,Annual,CHE,Switzerland,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,9.111980438232422,9.063969612121582,8.924839973449707,8.120550155639648,8.613699913024902,9.633779525756836,9.481690406799316,,8.898280143737793,9.399660110473633,8.685079574584961,9.500320434570312,,10.30286026000977,10.57248020172119,11.430419921875,11.06383037567139,11.43076038360596,11.81587982177734,12.00026988983154,12.47082042694092,12.40672969818115,12.52822971343994,
A,Annual,CHE,Switzerland,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,36.44520950317383,35.05329132080078,35.35115814208984,33.27975082397461,33.43418121337891,34.60461044311523,34.45846939086914,,33.2570915222168,34.57593154907227,32.46604919433594,33.09798049926758,,34.89831924438477,35.08531188964844,36.5791015625,37.41305160522461,37.50082015991211,37.86127090454102,38.33275985717773,37.76679992675781,38.05799102783203,38.21223831176758,
A,Annual,CHE,Switzerland,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.2500199973583221,0.2585799992084503,0.2524600028991699,0.2440100014209747,0.2576299905776978,0.2784000039100647,0.275160014629364,,0.2675600051879883,0.2718600034713745,0.2675099968910217,0.2870399951934814,,0.2952300012111664,0.3013400137424469,0.3124800026416779,0.2957200109958649,0.3048099875450134,0.3120799958705902,0.3130599856376648,0.3302100002765656,0.3260000050067902,0.3278599977493286,
A,Annual,CHE,Switzerland,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,25.27603912353516,24.39790916442871,23.9432201385498,22.54015922546387,22.48036003112793,23.97430992126465,22.97433090209961,,21.36356925964355,22.35676002502441,20.7226505279541,21.82391929626465,,23.03043937683105,23.25597953796387,24.38324928283691,24.53046035766602,24.8523006439209,25.21236991882324,25.35177040100098,25.17020034790039,25.32761001586914,25.19013023376465,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,2.936450004577637,,2.444139957427979,1.811730027198792,1.465690016746521,1.235399961471558,1.014050006866455,,0.7437899708747864,0.1062700003385544,0.730650007724762,0.7307199835777283,0.7249400019645691,0.652209997177124,0.670520007610321,0.6450700163841248,0.7554500102996826,0.6150500178337097,0.7341600060462952,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,8.860139846801758,,7.325230121612549,7.990600109100342,8.921839714050293,7.912650108337402,7.506140232086182,,7.220970153808594,0.1843799948692322,6.94980001449585,6.491300106048584,6.385069847106934,5.912660121917725,6.078440189361572,6.114240169525146,6.948989868164063,6.155250072479248,6.486869812011719,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,0.3314200043678284,,0.3336600065231323,0.22673000395298,0.1642799973487854,0.1561300009489059,0.1351000070571899,,0.1030000001192093,0.5763900279998779,0.1051300019025803,0.1125700026750565,0.1135400012135506,0.1103100031614304,0.1103100031614304,0.1054999977350235,0.1087099984288216,0.0999199971556664,0.1131799966096878,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,5.77515983581543,,4.815380096435547,4.727670192718506,4.895370006561279,4.237380027770996,3.92563009262085,,3.599479913711548,0.1401699930429459,3.48747992515564,3.263740062713623,3.175659894943237,2.915649890899658,3.004329919815063,2.978859901428223,3.414350032806396,2.924799919128418,3.186800003051758,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,12.84428024291992,,13.8572301864624,12.06735992431641,9.58318042755127,8.132149696350098,7.521969795227051,,6.954040050506592,6.623010158538818,6.664979934692383,6.533510208129883,6.484789848327637,6.763500213623047,6.882619857788086,6.873990058898926,7.536149978637695,6.872849941253662,7.80348014831543,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,41.26041030883789,,39.92182922363281,43.67581939697266,38.04922103881836,36.693359375,36.53310012817383,,35.50185012817383,35.76372909545898,36.68814849853516,37.39384078979492,37.4775505065918,38.60786819458008,39.47071838378906,38.96575927734375,39.8527717590332,39.57255172729492,39.65391159057617,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,0.3113000094890594,,0.3471100032329559,0.2762899994850159,0.2518599927425385,0.2216199934482574,0.2058899998664856,,0.1958799958229065,0.1851900070905685,0.1816699951887131,0.1747200042009354,0.1730300039052963,0.1751800030469894,0.1743700057268143,0.1764100044965744,0.1890999972820282,0.173679992556572,0.1967899948358536,
A,Annual,CHL,Chile,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,26.46163940429688,,26.51939964294434,26.98405075073242,22.67700004577637,20.97281074523926,20.53292083740234,,19.54034042358398,19.26935005187988,19.9736499786377,20.1032600402832,19.90402984619141,20.46533966064453,20.94617080688477,20.5681095123291,21.40974044799805,20.5056095123291,21.38279914855957,
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,3.862610101699829,3.829649925231934,6.168230056762695,3.932410001754761,3.830610036849976
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,10.52332019805908,7.195189952850342,8.374309539794922,8.449339866638184,8.760109901428223
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,0.3670499920845032,0.5322499871253967,0.7365700006484985,0.4654099941253662,0.437279999256134
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,2.237950086593628,,2.12352991104126,,3.156689882278442,,,,,,,,,6.869259834289551,5.399059772491455,7.327750205993652,6.208590030670166,6.338930130004883
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,18.71351051330566,20.45775985717773,21.79000091552734,16.44171905517578,15.54016971588135
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,44.74214172363281,46.78285980224609,52.43257141113281,46.71392822265625,45.98723983764648
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,0.4182499945163727,0.4372900128364563,0.4155800044536591,0.351969987154007,0.3379200100898743
A,Annual,CMR,Cameroon,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,24.91198921203613,,18.74706077575684,,21.33558082580566,,,,,,,,,30.46286010742188,32.73357009887695,37.89575958251953,31.69654083251953,31.0328197479248
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,6.661789894104004,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,6.239089965820313,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,1.06344997882843,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,6.387609958648682,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,11.0434103012085,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,17.85614967346191,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.6184700131416321,,,,,,,
A,Annual,COD,"Congo, Dem. Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,15.4623498916626,,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,1.335780024528503,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,2.627130031585693,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,0.5084499716758728,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,2.088119983673096,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,7.543220043182373,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,20.56670951843262,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,0.3667699992656708,,,,,,
A,Annual,COG,"Congo, Rep.",UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,15.13064002990723,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COK,Cook Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,0.0,,,,,,,,,1.995859980583191,1.795799970626831,,3.022680044174194,2.692049980163574,2.634140014648438,2.239419937133789,2.00206995010376,1.398489952087402,1.399909973144531,1.480700016021729,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,0.0,,,,,,,,,3.880860090255737,3.563469886779785,,8.446430206298828,8.556819915771484,9.173669815063477,8.48386001586914,8.436530113220215,5.938769817352295,5.890510082244873,6.477049827575684,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,0.0,,,,,,,,,0.5142800211906433,0.5039499998092651,,0.3578700125217438,0.3146100044250488,0.2871400117874146,0.2639600038528442,0.2373100072145462,0.2354799956083298,0.2376600056886673,0.2286099940538406,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,0.0,,,,,,,,,2.853709936141968,2.609110116958618,,5.423140048980713,5.321579933166504,5.493040084838867,4.993869781494141,4.823470115661621,3.396359920501709,3.379470109939575,3.648309946060181,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,16.04871940612793,,,,,,,,,14.67794990539551,14.05976009368896,,14.29028034210205,13.62905979156494,14.22904014587402,14.42331027984619,13.76033973693848,15.25874042510986,15.0492696762085,15.08117008209229,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,35.95891952514648,,,,,,,,,32.82012176513672,31.59402084350586,,34.60504150390625,33.86304092407227,35.7547607421875,35.37400817871094,35.12171173095703,36.55580139160156,34.26356887817383,35.43453979492188,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,0.4463100135326385,,,,,,,,,0.4472199976444244,0.4450100064277649,,0.4129500091075897,0.4024800062179565,0.3979600071907043,0.4077399969100952,0.3917900025844574,0.4174099862575531,0.4392200112342834,0.4256100058555603,,
A,Annual,COL,Colombia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,24.69111061096191,,,,,,,,,22.93423080444336,22.12730026245117,,23.28125,22.70119094848633,23.63948059082031,23.66474914550781,23.12693023681641,24.63013076782227,23.51935958862305,23.9112491607666,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,COM,Comoros,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,CPV,Cabo Verde,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.3432500064373016,1.404489994049072,1.202190041542053,,,,,
A,Annual,CPV,Cabo Verde,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.9823200106620787,3.800479888916016,2.772279977798462,,,,,
A,Annual,CPV,Cabo Verde,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.3494299948215485,0.3695600032806396,0.4336499869823456,,,,,
